legal_municipality_key,municipality_name_official,municipality_type,member_psd_count,member_psd_codes,member_municipality_id_count,member_municipality_ids,counties,register_as_of_date,source_page_url,source_download_url
PA-MUNI-152075,WEST SADSBURY TWP,township,1,361306,1,152075,CHESTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-152105,WEST VINCENT TWP,township,1,150607,1,152105,CHESTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-152135,WEST WHITELAND TWP,township,1,151206,1,152135,CHESTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-152165,WESTTOWN TWP,township,1,151207,1,152165,CHESTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-152195,WILLISTOWN TWP,township,1,150404,1,152195,CHESTER,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160065,BEAVER TWP,township,1,160402,1,160065,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160153,CLARION BORO,borough,1,160201,1,160153,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160213,EAST BRADY BORO,borough,1,100313,1,160213,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160245,ELK TWP,township,1,160404,1,160245,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160303,FOXBURG BORO,borough,1,160104,1,160303,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160393,KNOX BORO,borough,1,160405,1,160393,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160455,LICKING TWP,township,1,160406,1,160455,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160485,LIMESTONE TWP,township,1,160302,1,160485,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160515,MADISON TWP,township,1,160701,1,160515,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160575,MONROE TWP,township,2,160203;160606,1,160575,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160603,NEW BETHLEHEM BORO,borough,1,160607,1,160603,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160785,RICHLAND TWP,township,1,160106,1,160785,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160845,SALEM TWP,township,1,160407,1,160845,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160903,SLIGO BORO,borough,1,160704,1,160903,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-160933,ST PETERSBURG BORO,borough,1,160107,1,160933,CLARION,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170035,BECCARIA TWP,township,1,170403,1,170035,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170065,BELL TWP,township,1,320601,1,170065,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170095,BIGLER TWP,township,1,170601,1,170095,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170125,BLOOM TWP,township,1,170301,1,170125,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170155,BOGGS TWP,township,1,170703,1,170155,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170185,BRADFORD TWP,township,1,170101,1,170185,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170215,BRADY TWP,township,1,170302,1,170215,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
PA-MUNI-170243,BRISBIN BORO,borough,1,170602,1,170243,CLEARFIELD,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026
